embedding,encoder,tagset,link,metric,set,precision,recall,f1
learned,lstm,bioj,bd,epm,validation,0.1206896551724138,0.10096153846153846,0.1099476439790576
learned,lstm,bioj,bd,epm,optimization,0.16981132075471697,0.14136125654450263,0.15428571428571428
learned,lstm,bioj,bd,epm,test,0.11627906976744186,0.09302325581395349,0.103359173126615
learned,lstm,bioj,bd,mpbm,training,0.9742331288343559,0.9730392156862745,0.973635806253832
learned,lstm,bioj,bd,mpbm,validation,0.22815533980582525,0.19665271966527198,0.21123595505617979
learned,lstm,bioj,bd,mpbm,optimization,0.23273657289002558,0.21462264150943397,0.2233128834355828
learned,lstm,bioj,bd,mpbm,test,0.19656019656019655,0.16494845360824742,0.17937219730941706
learned,lstm,bioj,bd,mbawo,training,0.9850509135552827,0.9860478565748573,0.9855491329479769
learned,lstm,bioj,bd,mbawo,validation,0.25586068318821165,0.1974160206718346,0.22287047841306884
learned,lstm,bioj,bd,mbawo,optimization,0.27796610169491526,0.2200751476113795,0.24565608148591972
learned,lstm,bioj,bd,mbawo,test,0.2720156555772994,0.20144927536231885,0.231473771856786
learned,lstm,bioj,bd,mwo,training,0.9864230519246046,0.9874213836477987,0.9869219653179191
learned,lstm,bioj,bd,mwo,validation,0.31882116543871397,0.24599483204134368,0.2777129521586931
learned,lstm,bioj,bd,mwo,optimization,0.3606779661016949,0.28556092324208265,0.3187537447573397
learned,lstm,bioj,bd,mwo,test,0.3639921722113503,0.26956521739130435,0.3097418817651957
learned,lstm,bioj,td,epm,training,0.7372362151123213,0.7479281767955801,0.7425437092903668
learned,lstm,bioj,td,epm,validation,0.11282051282051282,0.10576923076923077,0.10918114143920596
learned,lstm,bioj,td,epm,optimization,0.0872093023255814,0.07853403141361257,0.08264462809917354
learned,lstm,bioj,td,epm,test,0.06989247311827956,0.06046511627906977,0.06483790523690774
learned,lstm,bioj,td,mpbm,training,0.8133661841700031,0.8091299019607843,0.8112425126708647
learned,lstm,bioj,td,mpbm,validation,0.24266666666666667,0.1903765690376569,0.21336459554513482
learned,lstm,bioj,td,mpbm,optimization,0.19571865443425077,0.1509433962264151,0.170439414114514
learned,lstm,bioj,td,mpbm,test,0.2148997134670487,0.15463917525773196,0.17985611510791366
learned,lstm,bioj,td,mbawo,training,0.8718348819065181,0.8885997252945854,0.8801374767291995
learned,lstm,bioj,td,mbawo,validation,0.27903091060985796,0.17260981912144702,0.21328224776500637
learned,lstm,bioj,td,mbawo,optimization,0.2842465753424658,0.1782071926999463,0.21906961398878255
learned,lstm,bioj,td,mbawo,test,0.26818580192813324,0.14782608695652175,0.19059483027094362
learned,lstm,bioj,td,mwo,training,0.9082913681821406,0.9257572471625822,0.9169411427753116
learned,lstm,bioj,td,mwo,validation,0.35756056808688386,0.22118863049095608,0.27330779054916987
learned,lstm,bioj,td,mwo,optimization,0.3647260273972603,0.2286634460547504,0.2810953480699439
learned,lstm,bioj,td,mwo,test,0.3970201577563541,0.21884057971014492,0.282155091871691
learned,lstm,biom,bd,epm,training,0.7157738095238095,0.664364640883978,0.6891117478510028
learned,lstm,biom,bd,epm,validation,0.10303030303030303,0.08173076923076923,0.09115281501340483
learned,lstm,biom,bd,epm,optimization,0.11764705882352941,0.09424083769633508,0.10465116279069767
learned,lstm,biom,bd,epm,test,0.12941176470588237,0.10232558139534884,0.11428571428571428
learned,lstm,biom,bd,mpbm,training,0.7643979057591623,0.7604166666666666,0.7624020887728459
learned,lstm,biom,bd,mpbm,validation,0.18981481481481483,0.17154811715481172,0.18021978021978022
learned,lstm,biom,bd,mpbm,optimization,0.23821989528795812,0.21462264150943397,0.22580645161290325
learned,lstm,biom,bd,mpbm,test,0.2111650485436893,0.17938144329896907,0.19397993311036787
learned,lstm,biom,bd,mbawo,training,0.84029590948651,0.8375623509000217,0.8389269034430326
learned,lstm,biom,bd,mbawo,validation,0.25261096605744127,0.2,0.2232477646380156
learned,lstm,biom,bd,mbawo,optimization,0.28257978723404253,0.2281266774020397,0.25245025245025243
learned,lstm,biom,bd,mbawo,test,0.23853820598006645,0.17342995169082126,0.20083916083916084
learned,lstm,biom,bd,mwo,training,0.8799680881926313,0.8771054724210222,0.8785344484269216
learned,lstm,biom,bd,mwo,validation,0.3002610966057441,0.23772609819121446,0.26535910008653013
learned,lstm,biom,bd,mwo,optimization,0.3490691489361702,0.28180354267310787,0.31185031185031187
learned,lstm,biom,bd,mwo,test,0.33687707641196013,0.24492753623188407,0.28363636363636363
learned,lstm,biom,td,epm,training,0.5289198606271777,0.524171270718232,0.5265348595213318
learned,lstm,biom,td,epm,validation,0.05726872246696035,0.0625,0.059770114942528735
learned,lstm,biom,td,epm,optimization,0.09523809523809523,0.10471204188481675,0.0997506234413965
learned,lstm,biom,td,epm,test,0.08372093023255814,0.08372093023255814,0.08372093023255814
learned,lstm,biom,td,mpbm,training,0.6395573997233748,0.7083333333333334,0.6721907253961331
learned,lstm,biom,td,mpbm,validation,0.19765166340508805,0.2112970711297071,0.2042467138523761
learned,lstm,biom,td,mpbm,optimization,0.17519685039370078,0.2099056603773585,0.19098712446351931
learned,lstm,biom,td,mpbm,test,0.20638297872340425,0.2,0.2031413612565445
learned,lstm,biom,td,mbawo,training,0.7393170606701263,0.8342369695655317,0.7839141362679165
learned,lstm,biom,td,mbawo,validation,0.24300603400987383,0.2289405684754522,0.2357637040979244
learned,lstm,biom,td,mbawo,optimization,0.26288659793814434,0.27375201288244766,0.2682093084407047
learned,lstm,biom,td,mbawo,test,0.2688486265341905,0.2222222222222222,0.2433218725204972
learned,lstm,biom,td,mwo,training,0.7728874367352169,0.8721174004192872,0.8195095441885741
learned,lstm,biom,td,mwo,validation,0.31760833790455295,0.2992248062015504,0.3081426290580096
learned,lstm,biom,td,mwo,optimization,0.3319587628865979,0.345679012345679,0.3386799894819879
learned,lstm,biom,td,mwo,test,0.3571011104617183,0.2951690821256039,0.3231949219783126
learned,lstm,bioje,bd,epm,training,0.8836565096952909,0.8812154696132597,0.8824343015214384
learned,lstm,bioje,bd,epm,validation,0.0847457627118644,0.04807692307692308,0.06134969325153375
learned,lstm,bioje,bd,epm,optimization,0.06201550387596899,0.041884816753926704,0.05
learned,lstm,bioje,bd,epm,test,0.05343511450381679,0.03255813953488372,0.04046242774566474
learned,lstm,bioje,bd,mpbm,training,0.9254185692541856,0.9313725490196079,0.9283860131317758
learned,lstm,bioje,bd,mpbm,validation,0.18313953488372092,0.13179916317991633,0.1532846715328467
learned,lstm,bioje,bd,mpbm,optimization,0.16816816816816818,0.1320754716981132,0.14795244385733156
learned,lstm,bioje,bd,mpbm,test,0.1696969696969697,0.1154639175257732,0.1374233128834356
learned,lstm,bioje,bd,mbawo,training,0.9324114575984196,0.9553965155786887,0.9437640589852537
learned,lstm,bioje,bd,mbawo,validation,0.23076923076923078,0.15348837209302327,0.1843575418994413
learned,lstm,bioje,bd,mbawo,optimization,0.20901033973412111,0.15190552871712293,0.1759403170655891
learned,lstm,bioje,bd,mbawo,test,0.23341326938449242,0.14106280193236714,0.17585064739536285
learned,lstm,bioje,bd,mwo,training,0.9453929730492451,0.9686980409166486,0.9569036312350483
learned,lstm,bioje,bd,mwo,validation,0.31546231546231546,0.2098191214470284,0.2520173805090006
learned,lstm,bioje,bd,mwo,optimization,0.3072378138847858,0.22329575952764358,0.25862604911408144
learned,lstm,bioje,bd,mwo,test,0.3677058353317346,0.2222222222222222,0.27702499247214696
learned,lstm,bioje,td,epm,training,0.41998497370398197,0.3860497237569061,0.4023029866858583
learned,lstm,bioje,td,epm,validation,0.049019607843137254,0.04807692307692308,0.048543689320388356
learned,lstm,bioje,td,epm,optimization,0.03723404255319149,0.03664921465968586,0.036939313984168866
learned,lstm,bioje,td,epm,test,0.05116279069767442,0.05116279069767442,0.051162790697674425
learned,lstm,bioje,td,mpbm,training,0.5419042189281642,0.5824142156862745,0.5614294152392202
learned,lstm,bioje,td,mpbm,validation,0.14824120603015076,0.12343096234309624,0.13470319634703196
learned,lstm,bioje,td,mpbm,optimization,0.14395886889460155,0.1320754716981132,0.13776137761377613
learned,lstm,bioje,td,mpbm,test,0.14047619047619048,0.12164948453608247,0.1303867403314917
learned,lstm,bioje,td,mbawo,training,0.6869863936413849,0.737294874575291,0.7112521357090555
learned,lstm,bioje,td,mbawo,validation,0.19852489244007376,0.1669250645994832,0.18135878719820323
learned,lstm,bioje,td,mbawo,optimization,0.1956882255389718,0.19001610305958133,0.19281045751633988
learned,lstm,bioje,td,mbawo,test,0.17546848381601363,0.1492753623188406,0.16131558339859045
learned,lstm,bioje,td,mwo,training,0.7518523508015628,0.8069110099038531,0.778409289026814
learned,lstm,bioje,td,mwo,validation,0.28395820528580207,0.23875968992248062,0.25940482874789444
learned,lstm,bioje,td,mwo,optimization,0.3062465450525152,0.29736983360171765,0.3017429193899782
learned,lstm,bioje,td,mwo,test,0.3094832481544577,0.2632850241545894,0.2845210127903942
learned,lstm,biome,bd,epm,training,0.5168970814132104,0.4647790055248619,0.4894545454545455
learned,lstm,biome,bd,epm,validation,0.11904761904761904,0.09615384615384616,0.10638297872340424
learned,lstm,biome,bd,epm,optimization,0.0967741935483871,0.07853403141361257,0.08670520231213873
learned,lstm,biome,bd,epm,test,0.12345679012345678,0.09302325581395349,0.10610079575596816
learned,lstm,biome,bd,mpbm,training,0.6132497761862131,0.6295955882352942,0.6213151927437643
learned,lstm,biome,bd,mpbm,validation,0.23325635103926096,0.2112970711297071,0.22173435784851808
learned,lstm,biome,bd,mpbm,optimization,0.21153846153846154,0.20754716981132076,0.20952380952380956
learned,lstm,biome,bd,mpbm,test,0.2242562929061785,0.2020618556701031,0.21258134490238612
learned,lstm,biome,bd,mbawo,training,0.7490362083301837,0.7163305139882888,0.7323183800162589
learned,lstm,biome,bd,mbawo,validation,0.2791164658634538,0.21550387596899226,0.2432195975503062
learned,lstm,biome,bd,mbawo,optimization,0.32452830188679244,0.27697262479871176,0.2988705473501303
learned,lstm,biome,bd,mbawo,test,0.3326935380678183,0.25120772946859904,0.2862647949353152
learned,lstm,biome,bd,mwo,training,0.800060473202812,0.7651268705270007,0.7822038282462495
learned,lstm,biome,bd,mwo,validation,0.34002677376171353,0.2625322997416021,0.2962962962962963
learned,lstm,biome,bd,mwo,optimization,0.3849056603773585,0.3285024154589372,0.3544743701129453
learned,lstm,biome,bd,mwo,test,0.40626999360204735,0.30676328502415456,0.34957335535370215
learned,lstm,biome,td,epm,training,0.5426179604261796,0.4924033149171271,0.5162925416364953
learned,lstm,biome,td,epm,validation,0.1076923076923077,0.0673076923076923,0.08284023668639054
learned,lstm,biome,td,epm,optimization,0.12307692307692308,0.08376963350785341,0.09968847352024923
learned,lstm,biome,td,epm,test,0.058823529411764705,0.037209302325581395,0.045584045584045586
learned,lstm,biome,td,mpbm,training,0.6213768115942029,0.6305147058823529,0.625912408759124
learned,lstm,biome,td,mpbm,validation,0.18229166666666666,0.14644351464435146,0.16241299303944318
learned,lstm,biome,td,mpbm,optimization,0.22074468085106383,0.1957547169811321,0.20750000000000002
learned,lstm,biome,td,mpbm,test,0.18974358974358974,0.15257731958762888,0.16914285714285715
learned,lstm,biome,td,mbawo,training,0.7421904689518888,0.7059206245933637,0.7236013338273436
learned,lstm,biome,td,mbawo,validation,0.24140302613480055,0.1813953488372093,0.2071407494836235
learned,lstm,biome,td,mbawo,optimization,0.2623394185260311,0.2082662372517445,0.23219628964691802
learned,lstm,biome,td,mbawo,test,0.26804123711340205,0.18840579710144928,0.22127659574468087
learned,lstm,biome,td,mwo,training,0.8189556889868511,0.7789344321549917,0.798443868099296
learned,lstm,biome,td,mwo,validation,0.28198074277854196,0.21188630490956073,0.2419592800236058
learned,lstm,biome,td,mwo,optimization,0.31237322515212984,0.24798711755233493,0.2764811490125673
learned,lstm,biome,td,mwo,test,0.35601374570446737,0.25024154589371983,0.2939007092198582
learned,lstm,biomj,bd,epm,training,0.85137861466039,0.8743093922651933,0.8626916524701873
learned,lstm,biomj,bd,epm,validation,0.1,0.10096153846153846,0.10047846889952153
learned,lstm,biomj,bd,epm,optimization,0.08,0.08376963350785341,0.08184143222506395
learned,lstm,biomj,bd,epm,test,0.09268292682926829,0.08837209302325581,0.09047619047619047
learned,lstm,biomj,bd,mpbm,training,0.8865824308062575,0.9028799019607843,0.8946569520340012
learned,lstm,biomj,bd,mpbm,validation,0.19213973799126638,0.18410041841004185,0.18803418803418803
learned,lstm,biomj,bd,mpbm,optimization,0.13333333333333333,0.14150943396226415,0.13729977116704806
learned,lstm,biomj,bd,mpbm,test,0.15777777777777777,0.1463917525773196,0.15187165775401068
learned,lstm,biomj,bd,mbawo,training,0.9335251798561152,0.9380466999204801,0.9357804781307468
learned,lstm,biomj,bd,mbawo,validation,0.25033288948069243,0.19431524547803616,0.21879546115798662
learned,lstm,biomj,bd,mbawo,optimization,0.24442988204456095,0.20021470746108427,0.22012393036293892
learned,lstm,biomj,bd,mbawo,test,0.24085163007318697,0.1748792270531401,0.2026308424293311
learned,lstm,biomj,bd,mwo,training,0.9480575539568346,0.9526494614328056,0.9503479609129918
learned,lstm,biomj,bd,mwo,validation,0.29360852197070575,0.22790697674418606,0.25661914460285135
learned,lstm,biomj,bd,mwo,optimization,0.31913499344692003,0.261406333870102,0.2874004131012098
learned,lstm,biomj,bd,mwo,test,0.3306719893546241,0.2400966183574879,0.278197593059054
learned,lstm,biomj,td,epm,training,0.26977475117862754,0.35566298342541436,0.3068215668751862
learned,lstm,biomj,td,epm,validation,0.11781609195402298,0.1971153846153846,0.1474820143884892
learned,lstm,biomj,td,epm,optimization,0.128125,0.21465968586387435,0.16046966731898238
learned,lstm,biomj,td,epm,test,0.12048192771084337,0.18604651162790697,0.14625228519195613
learned,lstm,biomj,td,mpbm,training,0.35668223259951076,0.49142156862745096,0.413348795258343
learned,lstm,biomj,td,mpbm,validation,0.189937106918239,0.3158995815899582,0.2372348782403771
learned,lstm,biomj,td,mpbm,optimization,0.16348773841961853,0.2830188679245283,0.20725388601036268
learned,lstm,biomj,td,mpbm,test,0.1769436997319035,0.2721649484536082,0.21445978878960192
learned,lstm,biomj,td,mbawo,training,0.4662284018849264,0.5793392611870165,0.5166655921604023
learned,lstm,biomj,td,mbawo,validation,0.21021336131514515,0.31059431524547804,0.2507300792657488
learned,lstm,biomj,td,mbawo,optimization,0.19074949358541526,0.3032742887815352,0.23419689119170983
learned,lstm,biomj,td,mbawo,test,0.212864250177683,0.2893719806763285,0.2452907452907453
learned,lstm,biomj,td,mwo,training,0.5497702018732911,0.6831489915419648,0.6092450518986525
learned,lstm,biomj,td,mwo,validation,0.2658272123119972,0.39276485788113696,0.31706299541093036
learned,lstm,biomj,td,mwo,optimization,0.2609723160027009,0.41492216854535696,0.3204145077720207
learned,lstm,biomj,td,mwo,test,0.2878464818763326,0.391304347826087,0.33169533169533166
learned,lstm,biomje,bd,epm,training,0.6869031377899045,0.6954419889502762,0.6911461908030199
learned,lstm,biomje,bd,epm,validation,0.04093567251461988,0.03365384615384615,0.036939313984168866
learned,lstm,biomje,bd,epm,optimization,0.07643312101910828,0.06282722513089005,0.06896551724137931
learned,lstm,biomje,bd,epm,test,0.07428571428571429,0.06046511627906977,0.06666666666666667
learned,lstm,biomje,bd,mpbm,training,0.7378974505872243,0.7892156862745098,0.7626943005181348
learned,lstm,biomje,bd,mpbm,validation,0.09799554565701558,0.09205020920502092,0.09492988133764833
learned,lstm,biomje,bd,mpbm,optimization,0.1323529411764706,0.12735849056603774,0.12980769230769232
learned,lstm,biomje,bd,mpbm,test,0.12133891213389121,0.11958762886597939,0.12045690550363448
learned,lstm,biomje,bd,mbawo,training,0.7852285006038263,0.8930817610062893,0.8356896435094365
learned,lstm,biomje,bd,mbawo,validation,0.1870748299319728,0.19896640826873385,0.1928374655647383
learned,lstm,biomje,bd,mbawo,optimization,0.2099290780141844,0.23832528180354268,0.22322775263951733
learned,lstm,biomje,bd,mbawo,test,0.1839080459770115,0.20869565217391303,0.19551934826883907
learned,lstm,biomje,bd,mwo,training,0.8084917053327401,0.9195402298850575,0.8604478116755733
learned,lstm,biomje,bd,mwo,validation,0.24586977648202138,0.2614987080103359,0.2534435261707989
learned,lstm,biomje,bd,mwo,optimization,0.28888888888888886,0.32796564680622653,0.3071895424836601
learned,lstm,biomje,bd,mwo,test,0.26436781609195403,0.3,0.2810590631364562
word,lstm,bio,bd,mpbm,training,0.6566593886462883,0.7371323529411765,0.6945727482678985
word,lstm,bio,bd,mpbm,validation,0.13653846153846153,0.14853556485355648,0.14228456913827653
word,lstm,bio,bd,mpbm,optimization,0.15151515151515152,0.12971698113207547,0.13977128335451078
word,lstm,bio,bd,mpbm,test,0.15468409586056645,0.1463917525773196,0.1504237288135593
word,lstm,bio,bd,mbawo,training,0.6697335979313248,0.8051037374394564,0.7312060928369771
word,lstm,bio,bd,mbawo,validation,0.15742251223491027,0.19948320413436693,0.17597447002507408
word,lstm,bio,bd,mbawo,optimization,0.22195704057279236,0.1996779388083736,0.2102288782141848
word,lstm,bio,bd,mbawo,test,0.19526341227646207,0.19516908212560385,0.19521623580575018
word,lstm,bio,bd,mwo,training,0.7043117445426664,0.8466710041205813,0.7689580460902108
word,lstm,bio,bd,mwo,validation,0.2463295269168026,0.3121447028423773,0.27535901527239576
word,lstm,bio,bd,mwo,optimization,0.3204057279236277,0.2882447665056361,0.30347555806725063
word,lstm,bio,bd,mwo,test,0.29337844369260513,0.2932367149758454,0.29330756221309495
word,lstm,bio,td,mpbm,training,0.616330803454593,0.7215073529411765,0.6647847565278758
word,lstm,bio,td,mpbm,validation,0.16414686825053995,0.1589958158995816,0.16153028692879914
word,lstm,bio,td,mpbm,optimization,0.1718377088305489,0.16981132075471697,0.1708185053380783
word,lstm,bio,td,mpbm,test,0.15536105032822758,0.1463917525773196,0.1507430997876858
word,lstm,bio,td,mbawo,training,0.7038886669330137,0.7641870888455143,0.7327995563412013
word,lstm,bio,td,mbawo,validation,0.22183304144775248,0.19638242894056848,0.20833333333333334
word,lstm,bio,td,mbawo,optimization,0.225031605562579,0.19108964036500267,0.2066763425253991
word,lstm,bio,td,mbawo,test,0.22567164179104476,0.1826086956521739,0.20186915887850468
word,lstm,bio,td,mwo,training,0.7544280197096818,0.8190558808645991,0.7854147169942116
word,lstm,bio,td,mwo,validation,0.3064798598949212,0.2713178294573643,0.287828947368421
word,lstm,bio,td,mwo,optimization,0.3305941845764855,0.28073000536768655,0.30362844702467345
word,lstm,bio,td,mwo,test,0.3402985074626866,0.2753623188405797,0.30440587449933243
word,lstm,bioe,bd,mpbm,training,0.8213655091230135,0.8550857843137255,0.837886520564395
word,lstm,bioe,bd,mpbm,validation,0.2054176072234763,0.1903765690376569,0.19761129207383277
word,lstm,bioe,bd,mpbm,optimization,0.24773413897280966,0.19339622641509435,0.21721854304635763
word,lstm,bioe,bd,mpbm,test,0.19743589743589743,0.15876288659793814,0.176
word,lstm,bioe,bd,mbawo,training,0.8343605546995377,0.861201474734331,0.8475685674646936
word,lstm,bioe,bd,mbawo,validation,0.22448979591836735,0.19896640826873385,0.21095890410958906
word,lstm,bioe,bd,mbawo,optimization,0.27540500736377027,0.20075147611379496,0.23222601676497984
word,lstm,bioe,bd,mbawo,test,0.26393337604099937,0.19903381642512077,0.22693472872486917
word,lstm,bioe,bd,mwo,training,0.8677685950413223,0.8956842333550206,0.8815054604958913
word,lstm,bioe,bd,mwo,validation,0.3032069970845481,0.268733850129199,0.2849315068493151
word,lstm,bioe,bd,mwo,optimization,0.37260677466863035,0.2716049382716049,0.31418814032909037
word,lstm,bioe,bd,mwo,test,0.35938500960922487,0.2710144927536232,0.3090057835307078
word,lstm,bioe,td,mpbm,training,0.69640434192673,0.6289828431372549,0.6609787508048938
word,lstm,bioe,td,mpbm,validation,0.21377672209026127,0.18828451882845187,0.20022246941045607
word,lstm,bioe,td,mpbm,optimization,0.2059800664451827,0.14622641509433962,0.17103448275862068
word,lstm,bioe,td,mpbm,test,0.16455696202531644,0.13402061855670103,0.14772727272727273
word,lstm,bioe,td,mbawo,training,0.7697307335190343,0.5992915491939564,0.6739015567207252
word,lstm,bioe,td,mbawo,validation,0.22813156053184044,0.16847545219638244,0.19381688466111774
word,lstm,bioe,td,mbawo,optimization,0.26465201465201466,0.155126140633387,0.19560067681895096
word,lstm,bioe,td,mbawo,test,0.22521865889212828,0.1492753623188406,0.17954677513073794
word,lstm,bioe,td,mwo,training,0.8571959145775302,0.6673895756524254,0.7504775840344674
word,lstm,bioe,td,mwo,validation,0.3254023792862141,0.24031007751937986,0.2764565992865636
word,lstm,bioe,td,mwo,optimization,0.38278388278388276,0.22436929683306495,0.2829103214890017
word,lstm,bioe,td,mwo,test,0.3607871720116618,0.2391304347826087,0.2876234747239977
word,lstm,bioj,bd,mpbm,training,0.7458632532001249,0.7319240196078431,0.7388278954693057
word,lstm,bioj,bd,mpbm,validation,0.2315270935960591,0.19665271966527198,0.21266968325791855
word,lstm,bioj,bd,mpbm,optimization,0.2857142857142857,0.18867924528301888,0.2272727272727273
word,lstm,bioj,bd,mpbm,test,0.25069637883008355,0.18556701030927836,0.2132701421800948
word,lstm,bioj,bd,mbawo,training,0.8108009353990061,0.8020675196992698,0.8064105825489697
word,lstm,bioj,bd,mbawo,validation,0.25838509316770186,0.21498708010335918,0.23469675599435824
word,lstm,bioj,bd,mbawo,optimization,0.2891072891072891,0.18947933440687065,0.2289234760051881
word,lstm,bioj,bd,mbawo,test,0.26249067859806113,0.17004830917874397,0.20639108765757844
word,lstm,bioj,bd,mwo,training,0.8349897690733704,0.8259958071278826,0.8304684376930623
word,lstm,bioj,bd,mwo,validation,0.3242236024844721,0.26976744186046514,0.29449929478138226
word,lstm,bioj,bd,mwo,optimization,0.3677313677313677,0.24100912506709607,0.2911802853437095
word,lstm,bioj,bd,mwo,test,0.3497390007457122,0.22657004830917873,0.2749926707710349
word,lstm,bioj,td,mpbm,training,0.5392397302268547,0.5389093137254902,0.5390744713453877
word,lstm,bioj,td,mpbm,validation,0.1658878504672897,0.14853556485355648,0.1567328918322296
word,lstm,bioj,td,mpbm,optimization,0.13924050632911392,0.10377358490566038,0.11891891891891893
word,lstm,bioj,td,mpbm,test,0.17721518987341772,0.14432989690721648,0.1590909090909091
word,lstm,bioj,td,mbawo,training,0.6845473684210527,0.5876527145232415,0.6324101447020383
word,lstm,bioj,td,mbawo,validation,0.22795115332428764,0.17364341085271318,0.19712525667351127
word,lstm,bioj,td,mbawo,optimization,0.22872827081427263,0.13419216317767044,0.16914749661705009
word,lstm,bioj,td,mbawo,test,0.19936958234830576,0.12222222222222222,0.1515423779574723
word,lstm,bioj,td,mwo,training,0.7728,0.6634135762307526,0.7139411856231523
word,lstm,bioj,td,mwo,validation,0.31953867028493893,0.2434108527131783,0.2763273687298328
word,lstm,bioj,td,mwo,optimization,0.37328453796889294,0.21900161030595813,0.27604871447902574
word,lstm,bioj,td,mwo,test,0.3215130023640662,0.19710144927536233,0.24438454627133874
word,lstm,biom,bd,mpbm,training,0.42020265991133626,0.4065563725490196,0.4132668950482715
word,lstm,biom,bd,mpbm,validation,0.29523809523809524,0.2594142259414226,0.2761692650334076
word,lstm,biom,bd,mpbm,optimization,0.24770642201834864,0.19103773584905662,0.21571238348868174
word,lstm,biom,bd,mpbm,test,0.2772511848341232,0.24123711340206186,0.25799338478500555
word,lstm,biom,bd,mbawo,training,0.5210802409170391,0.3877683799609629,0.4446470758900816
word,lstm,biom,bd,mbawo,validation,0.3071698113207547,0.2103359173126615,0.24969325153374233
word,lstm,biom,bd,mbawo,optimization,0.31805157593123207,0.178743961352657,0.2288659793814433
word,lstm,biom,bd,mbawo,test,0.3432950191570881,0.21642512077294687,0.2654814814814815
word,lstm,biom,bd,mwo,training,0.5718865358461239,0.42557651991614254,0.48800099473618763
word,lstm,biom,bd,mwo,validation,0.3569811320754717,0.24444444444444444,0.2901840490797546
word,lstm,biom,bd,mwo,optimization,0.3753581661891118,0.2109500805152979,0.27010309278350514
word,lstm,biom,bd,mwo,test,0.4206896551724138,0.26521739130434785,0.32533333333333336
word,lstm,biom,td,mpbm,training,0.9522370012091899,0.9650735294117647,0.9586122945830797
word,lstm,biom,td,mpbm,validation,0.2631578947368421,0.17782426778242677,0.21223470661672908
word,lstm,biom,td,mpbm,optimization,0.32051282051282054,0.17688679245283018,0.22796352583586624
word,lstm,biom,td,mpbm,test,0.22794117647058823,0.12783505154639174,0.16380449141347425
word,lstm,biom,td,mbawo,training,0.9580693386488218,0.9728909130340491,0.9654232424677189
word,lstm,biom,td,mbawo,validation,0.2910569105691057,0.18501291989664082,0.22622432859399685
word,lstm,biom,td,mbawo,optimization,0.38020247469066365,0.18142780461621041,0.24563953488372092
word,lstm,biom,td,mbawo,test,0.32492725509214354,0.16183574879227053,0.21605933569816188
word,lstm,biom,td,mwo,training,0.9617000071189578,0.9765777488614183,0.9690817790530846
word,lstm,biom,td,mwo,validation,0.35365853658536583,0.2248062015503876,0.27488151658767773
word,lstm,biom,td,mwo,optimization,0.43869516310461193,0.20933977455716588,0.2834302325581396
word,lstm,biom,td,mwo,test,0.4093113482056256,0.2038647342995169,0.272170267655595
word,lstm,bioje,bd,mpbm,training,0.5652173913043478,0.6253063725490197,0.5937454545454546
word,lstm,bioje,bd,mpbm,validation,0.20038910505836577,0.21548117154811716,0.20766129032258068
word,lstm,bioje,bd,mpbm,optimization,0.21052631578947367,0.19811320754716982,0.20413122721749696
word,lstm,bioje,bd,mpbm,test,0.1988527724665392,0.21443298969072164,0.20634920634920634
word,lstm,bioje,bd,mbawo,training,0.6835848193872885,0.6484493602255476,0.6655537006121313
word,lstm,bioje,bd,mbawo,validation,0.22317351598173515,0.2020671834625323,0.21209655546514783
word,lstm,bioje,bd,mbawo,optimization,0.25,0.20182501341921633,0.22334422334422335
word,lstm,bioje,bd,mbawo,test,0.24201407688142934,0.21594202898550724,0.22823589481746234
word,lstm,bioje,bd,mwo,training,0.7367779301935681,0.6989084074315044,0.7173437210165091
word,lstm,bioje,bd,mwo,validation,0.285958904109589,0.2589147286821705,0.2717656631407648
word,lstm,bioje,bd,mwo,optimization,0.3404255319148936,0.274825550187869,0.30412830412830416
word,lstm,bioje,bd,mwo,test,0.3345966432051976,0.2985507246376812,0.31554761296910905
word,lstm,bioje,td,mpbm,training,0.5722379603399433,0.6188725490196079,0.5946423314689432
word,lstm,bioje,td,mpbm,validation,0.14105263157894737,0.1401673640167364,0.14060860440713535
word,lstm,bioje,td,mpbm,optimization,0.171021377672209,0.16981132075471697,0.17041420118343195
word,lstm,bioje,td,mpbm,test,0.1422319474835886,0.13402061855670103,0.13800424628450106
word,lstm,bioje,td,mbawo,training,0.6810002833663927,0.6949324080098316,0.6878958102257683
word,lstm,bioje,td,mbawo,validation,0.16985138004246284,0.165374677002584,0.16758313694684474
word,lstm,bioje,td,mbawo,optimization,0.19646924829157175,0.18518518518518517,0.19066040342636087
word,lstm,bioje,td,mbawo,test,0.20064899945916712,0.17922705314009663,0.18933401377902528
word,lstm,bioje,td,mwo,training,0.7329980164352508,0.7479939275645197,0.7404200508068268
word,lstm,bioje,td,mwo,validation,0.2664543524416136,0.2594315245478036,0.26289604608536266
word,lstm,bioje,td,mwo,optimization,0.30353075170842825,0.28609769189479334,0.2945565073224648
word,lstm,bioje,td,mwo,test,0.3196322336398053,0.2855072463768116,0.3016075529471804
word,lstm,biome,bd,mpbm,training,0.4831730769230769,0.5542279411764706,0.5162671232876712
word,lstm,biome,bd,mpbm,validation,0.15030060120240482,0.15690376569037656,0.15353121801432956
word,lstm,biome,bd,mpbm,optimization,0.20159151193633953,0.1792452830188679,0.18976279650436956
word,lstm,biome,bd,mpbm,test,0.18924731182795698,0.18144329896907216,0.18526315789473685
